"","ID","del","m","n","b","cn","cp","cnp","cpn","g","rhop","rhon","Cnp"
"291",291,0.1,0.2,0,0.8,0.15,0.15,0.2,0.2,0,0,0.69,NA
"292",292,0.1,0.2,0,0.7,0.15,0.15,0.2,0.2,0,0,0.638,NA
"293",293,0.1,0.2,0,0.6,0.15,0.15,0.2,0.2,0,0,0.569,NA
"294",294,0.1,0.2,0,0.5,0.15,0.15,0.2,0.2,0,0,0.472,NA
"295",295,0.1,0.2,0,0.4,0.15,0.15,0.2,0.2,0,0,0.333,NA
"296",296,0.1,0.2,0,0.8,0.2,0.15,0.2,0.2,0,0.69,0,NA
"297",297,0.1,0.2,0,0.7,0.2,0.15,0.2,0.2,0,0.638,0,NA
"298",298,0.1,0.2,0,0.6,0.2,0.15,0.2,0.2,0,0.569,0,NA
"299",299,0.1,0.2,0,0.5,0.2,0.15,0.2,0.2,0,0.472,0,NA
"300",300,0.1,0.2,0,0.4,0.2,0.15,0.2,0.2,0,0.333,0,NA
"301",301,0.1,0.2,0,0.8,0.05,0.2,0.2,0.2,0,0,0.719,NA
"302",302,0.1,0.2,0,0.7,0.05,0.2,0.2,0.2,0,0,0.675,NA
"303",303,0.1,0.2,0,0.6,0.05,0.2,0.2,0.2,0,0,0.614,NA
"304",304,0.1,0.2,0,0.5,0.05,0.2,0.2,0.2,0,0,0.527,NA
"305",305,0.1,0.2,0,0.4,0.05,0.2,0.2,0.2,0,0,0.394,NA
"306",306,0.1,0.2,0,0.8,0.1,0.2,0.2,0.2,0,0,0.705,NA
"307",307,0.1,0.2,0,0.7,0.1,0.2,0.2,0.2,0,0,0.657,NA
"308",308,0.1,0.2,0,0.6,0.1,0.2,0.2,0.2,0,0,0.592,NA
"309",309,0.1,0.2,0,0.5,0.1,0.2,0.2,0.2,0,0,0.499,NA
"310",310,0.1,0.2,0,0.4,0.1,0.2,0.2,0.2,0,0,0.362,NA
"311",311,0.1,0.2,0,0.8,0.15,0.2,0.2,0.2,0,0,0.69,NA
"312",312,0.1,0.2,0,0.7,0.15,0.2,0.2,0.2,0,0,0.638,NA
"313",313,0.1,0.2,0,0.6,0.15,0.2,0.2,0.2,0,0,0.569,NA
"314",314,0.1,0.2,0,0.5,0.15,0.2,0.2,0.2,0,0,0.472,NA
"315",315,0.1,0.2,0,0.4,0.15,0.2,0.2,0.2,0,0,0.333,NA
"316",316,0.1,0.2,0,0.8,0.2,0.2,0.2,0.2,0,0.072,0.602,0.715208564045773
"317",317,0.1,0.2,0,0.7,0.2,0.2,0.2,0.2,0,0.066,0.553,0.712367800975396
"318",318,0.1,0.2,0,0.6,0.2,0.2,0.2,0.2,0,0.058,0.487,0.708064858741061
"319",319,0.1,0.2,0,0.5,0.2,0.2,0.2,0.2,0,0.048,0.398,0.680485762144054
"320",320,0.1,0.2,0,0.4,0.2,0.2,0.2,0.2,0,0.033,0.274,0.6635700066357
"321",321,0.1,0.2,0,0.8,0.05,0.05,0.05,0.25,0,0.719,0,NA
"322",322,0.1,0.2,0,0.7,0.05,0.05,0.05,0.25,0,0.675,0,NA
"323",323,0.1,0.2,0,0.6,0.05,0.05,0.05,0.25,0,0.614,0,NA
"324",324,0.1,0.2,0,0.5,0.05,0.05,0.05,0.25,0,0.527,0,NA
"325",325,0.1,0.2,0,0.4,0.05,0.05,0.05,0.25,0,0.394,0,NA
"326",326,0.1,0.2,0,0.8,0.1,0.05,0.05,0.25,0,0.719,0,NA
"327",327,0.1,0.2,0,0.7,0.1,0.05,0.05,0.25,0,0.675,0,NA
"328",328,0.1,0.2,0,0.6,0.1,0.05,0.05,0.25,0,0.614,0,NA
"329",329,0.1,0.2,0,0.5,0.1,0.05,0.05,0.25,0,0.527,0,NA
"330",330,0.1,0.2,0,0.4,0.1,0.05,0.05,0.25,0,0.394,0,NA
"331",331,0.1,0.2,0,0.8,0.15,0.05,0.05,0.25,0,0.719,0,NA
"332",332,0.1,0.2,0,0.7,0.15,0.05,0.05,0.25,0,0.675,0,NA
"333",333,0.1,0.2,0,0.6,0.15,0.05,0.05,0.25,0,0.614,0,NA
"334",334,0.1,0.2,0,0.5,0.15,0.05,0.05,0.25,0,0.527,0,NA
"335",335,0.1,0.2,0,0.4,0.15,0.05,0.05,0.25,0,0.394,0,NA
"336",336,0.1,0.2,0,0.8,0.2,0.05,0.05,0.25,0,0.719,0,NA
"337",337,0.1,0.2,0,0.7,0.2,0.05,0.05,0.25,0,0.675,0,NA
"338",338,0.1,0.2,0,0.6,0.2,0.05,0.05,0.25,0,0.614,0,NA
"339",339,0.1,0.2,0,0.5,0.2,0.05,0.05,0.25,0,0.527,0,NA
"340",340,0.1,0.2,0,0.4,0.2,0.05,0.05,0.25,0,0.394,0,NA
"341",341,0.1,0.2,0,0.8,0.05,0.1,0.05,0.25,0,0.705,0,NA
"342",342,0.1,0.2,0,0.7,0.05,0.1,0.05,0.25,0,0.657,0,NA
"343",343,0.1,0.2,0,0.6,0.05,0.1,0.05,0.25,0,0.592,0,NA
"344",344,0.1,0.2,0,0.5,0.05,0.1,0.05,0.25,0,0.499,0,NA
"345",345,0.1,0.2,0,0.4,0.05,0.1,0.05,0.25,0,0.362,0,NA
"346",346,0.1,0.2,0,0.8,0.1,0.1,0.05,0.25,0,0.705,0,NA
"347",347,0.1,0.2,0,0.7,0.1,0.1,0.05,0.25,0,0.657,0,NA
"348",348,0.1,0.2,0,0.6,0.1,0.1,0.05,0.25,0,0.592,0,NA
"349",349,0.1,0.2,0,0.5,0.1,0.1,0.05,0.25,0,0.499,0,NA
"350",350,0.1,0.2,0,0.4,0.1,0.1,0.05,0.25,0,0.362,0,NA
"351",351,0.1,0.2,0,0.8,0.15,0.1,0.05,0.25,0,0.705,0,NA
"352",352,0.1,0.2,0,0.7,0.15,0.1,0.05,0.25,0,0.657,0,NA
"353",353,0.1,0.2,0,0.6,0.15,0.1,0.05,0.25,0,0.592,0,NA
"354",354,0.1,0.2,0,0.5,0.15,0.1,0.05,0.25,0,0.499,0,NA
"355",355,0.1,0.2,0,0.4,0.15,0.1,0.05,0.25,0,0.362,0,NA
"356",356,0.1,0.2,0,0.8,0.2,0.1,0.05,0.25,0,0.705,0,NA
"357",357,0.1,0.2,0,0.7,0.2,0.1,0.05,0.25,0,0.657,0,NA
"358",358,0.1,0.2,0,0.6,0.2,0.1,0.05,0.25,0,0.592,0,NA
"359",359,0.1,0.2,0,0.5,0.2,0.1,0.05,0.25,0,0.499,0,NA
"360",360,0.1,0.2,0,0.4,0.2,0.1,0.05,0.25,0,0.362,0,NA
"361",361,0.1,0.2,0,0.8,0.05,0.15,0.05,0.25,0,0.69,0,NA
"362",362,0.1,0.2,0,0.7,0.05,0.15,0.05,0.25,0,0.638,0,NA
"363",363,0.1,0.2,0,0.6,0.05,0.15,0.05,0.25,0,0.569,0,NA
"364",364,0.1,0.2,0,0.5,0.05,0.15,0.05,0.25,0,0.472,0,NA
"365",365,0.1,0.2,0,0.4,0.05,0.15,0.05,0.25,0,0.333,0,NA
"366",366,0.1,0.2,0,0.8,0.1,0.15,0.05,0.25,0,0.69,0,NA
"367",367,0.1,0.2,0,0.7,0.1,0.15,0.05,0.25,0,0.638,0,NA
"368",368,0.1,0.2,0,0.6,0.1,0.15,0.05,0.25,0,0.569,0,NA
"369",369,0.1,0.2,0,0.5,0.1,0.15,0.05,0.25,0,0.472,0,NA
"370",370,0.1,0.2,0,0.4,0.1,0.15,0.05,0.25,0,0.333,0,NA
"371",371,0.1,0.2,0,0.8,0.15,0.15,0.05,0.25,0,0.69,0,NA
"372",372,0.1,0.2,0,0.7,0.15,0.15,0.05,0.25,0,0.638,0,NA
"373",373,0.1,0.2,0,0.6,0.15,0.15,0.05,0.25,0,0.569,0,NA
"374",374,0.1,0.2,0,0.5,0.15,0.15,0.05,0.25,0,0.472,0,NA
"375",375,0.1,0.2,0,0.4,0.15,0.15,0.05,0.25,0,0.333,0,NA
"376",376,0.1,0.2,0,0.8,0.2,0.15,0.05,0.25,0,0.69,0,NA
"377",377,0.1,0.2,0,0.7,0.2,0.15,0.05,0.25,0,0.638,0,NA
"378",378,0.1,0.2,0,0.6,0.2,0.15,0.05,0.25,0,0.569,0,NA
"379",379,0.1,0.2,0,0.5,0.2,0.15,0.05,0.25,0,0.472,0,NA
"380",380,0.1,0.2,0,0.4,0.2,0.15,0.05,0.25,0,0.333,0,NA
"381",381,0.1,0.2,0,0.8,0.05,0.2,0.05,0.25,0,0.674,0,NA
"382",382,0.1,0.2,0,0.7,0.05,0.2,0.05,0.25,0,0.619,0,NA
"383",383,0.1,0.2,0,0.6,0.05,0.2,0.05,0.25,0,0.546,0,NA
"384",384,0.1,0.2,0,0.5,0.05,0.2,0.05,0.25,0,0.445,0,NA
"385",385,0.1,0.2,0,0.4,0.05,0.2,0.05,0.25,0,0.307,0,NA
"386",386,0.1,0.2,0,0.8,0.1,0.2,0.05,0.25,0,0.674,0,NA
"387",387,0.1,0.2,0,0.7,0.1,0.2,0.05,0.25,0,0.619,0,NA
"388",388,0.1,0.2,0,0.6,0.1,0.2,0.05,0.25,0,0.546,0,NA
"389",389,0.1,0.2,0,0.5,0.1,0.2,0.05,0.25,0,0.445,0,NA
"390",390,0.1,0.2,0,0.4,0.1,0.2,0.05,0.25,0,0.307,0,NA
"391",391,0.1,0.2,0,0.8,0.15,0.2,0.05,0.25,0,0.674,0,NA
"392",392,0.1,0.2,0,0.7,0.15,0.2,0.05,0.25,0,0.619,0,NA
"393",393,0.1,0.2,0,0.6,0.15,0.2,0.05,0.25,0,0.546,0,NA
"394",394,0.1,0.2,0,0.5,0.15,0.2,0.05,0.25,0,0.445,0,NA
"395",395,0.1,0.2,0,0.4,0.15,0.2,0.05,0.25,0,0.307,0,NA
"396",396,0.1,0.2,0,0.8,0.2,0.2,0.05,0.25,0,0.674,0,NA
"397",397,0.1,0.2,0,0.7,0.2,0.2,0.05,0.25,0,0.619,0,NA
"398",398,0.1,0.2,0,0.6,0.2,0.2,0.05,0.25,0,0.546,0,NA
"399",399,0.1,0.2,0,0.5,0.2,0.2,0.05,0.25,0,0.445,0,NA
"400",400,0.1,0.2,0,0.4,0.2,0.2,0.05,0.25,0,0.307,0,NA
"401",401,0.1,0.2,0,0.8,0.05,0.05,0.1,0.25,0,0,0.719,NA
"402",402,0.1,0.2,0,0.7,0.05,0.05,0.1,0.25,0,0,0.675,NA
"403",403,0.1,0.2,0,0.6,0.05,0.05,0.1,0.25,0,0,0.614,NA
"404",404,0.1,0.2,0,0.5,0.05,0.05,0.1,0.25,0,0,0.527,NA
"405",405,0.1,0.2,0,0.4,0.05,0.05,0.1,0.25,0,0,0.394,NA
"406",406,0.1,0.2,0,0.8,0.1,0.05,0.1,0.25,0,0.719,0,NA
"407",407,0.1,0.2,0,0.7,0.1,0.05,0.1,0.25,0,0.675,0,NA
"408",408,0.1,0.2,0,0.6,0.1,0.05,0.1,0.25,0,0.614,0,NA
"409",409,0.1,0.2,0,0.5,0.1,0.05,0.1,0.25,0,0.527,0,NA
"410",410,0.1,0.2,0,0.4,0.1,0.05,0.1,0.25,0,0.394,0,NA
"411",411,0.1,0.2,0,0.8,0.15,0.05,0.1,0.25,0,0.719,0,NA
"412",412,0.1,0.2,0,0.7,0.15,0.05,0.1,0.25,0,0.675,0,NA
"413",413,0.1,0.2,0,0.6,0.15,0.05,0.1,0.25,0,0.614,0,NA
"414",414,0.1,0.2,0,0.5,0.15,0.05,0.1,0.25,0,0.527,0,NA
"415",415,0.1,0.2,0,0.4,0.15,0.05,0.1,0.25,0,0.394,0,NA
"416",416,0.1,0.2,0,0.8,0.2,0.05,0.1,0.25,0,0.719,0,NA
"417",417,0.1,0.2,0,0.7,0.2,0.05,0.1,0.25,0,0.675,0,NA
"418",418,0.1,0.2,0,0.6,0.2,0.05,0.1,0.25,0,0.614,0,NA
"419",419,0.1,0.2,0,0.5,0.2,0.05,0.1,0.25,0,0.527,0,NA
"420",420,0.1,0.2,0,0.4,0.2,0.05,0.1,0.25,0,0.394,0,NA
"421",421,0.1,0.2,0,0.8,0.05,0.1,0.1,0.25,0,0,0.719,NA
"422",422,0.1,0.2,0,0.7,0.05,0.1,0.1,0.25,0,0,0.675,NA
"423",423,0.1,0.2,0,0.6,0.05,0.1,0.1,0.25,0,0,0.614,NA
"424",424,0.1,0.2,0,0.5,0.05,0.1,0.1,0.25,0,0,0.527,NA
"425",425,0.1,0.2,0,0.4,0.05,0.1,0.1,0.25,0,0,0.394,NA
"426",426,0.1,0.2,0,0.8,0.1,0.1,0.1,0.25,0,0.705,0,NA
"427",427,0.1,0.2,0,0.7,0.1,0.1,0.1,0.25,0,0.657,0,NA
"428",428,0.1,0.2,0,0.6,0.1,0.1,0.1,0.25,0,0.592,0,NA
"429",429,0.1,0.2,0,0.5,0.1,0.1,0.1,0.25,0,0.499,0,NA
"430",430,0.1,0.2,0,0.4,0.1,0.1,0.1,0.25,0,0.362,0,NA
"431",431,0.1,0.2,0,0.8,0.15,0.1,0.1,0.25,0,0.705,0,NA
"432",432,0.1,0.2,0,0.7,0.15,0.1,0.1,0.25,0,0.657,0,NA
"433",433,0.1,0.2,0,0.6,0.15,0.1,0.1,0.25,0,0.592,0,NA
"434",434,0.1,0.2,0,0.5,0.15,0.1,0.1,0.25,0,0.499,0,NA
"435",435,0.1,0.2,0,0.4,0.15,0.1,0.1,0.25,0,0.362,0,NA
"436",436,0.1,0.2,0,0.8,0.2,0.1,0.1,0.25,0,0.705,0,NA
"437",437,0.1,0.2,0,0.7,0.2,0.1,0.1,0.25,0,0.657,0,NA
"438",438,0.1,0.2,0,0.6,0.2,0.1,0.1,0.25,0,0.592,0,NA
"439",439,0.1,0.2,0,0.5,0.2,0.1,0.1,0.25,0,0.499,0,NA
"440",440,0.1,0.2,0,0.4,0.2,0.1,0.1,0.25,0,0.362,0,NA
"441",441,0.1,0.2,0,0.8,0.05,0.15,0.1,0.25,0,0,0.719,NA
"442",442,0.1,0.2,0,0.7,0.05,0.15,0.1,0.25,0,0,0.675,NA
"443",443,0.1,0.2,0,0.6,0.05,0.15,0.1,0.25,0,0,0.614,NA
"444",444,0.1,0.2,0,0.5,0.05,0.15,0.1,0.25,0,0,0.527,NA
"445",445,0.1,0.2,0,0.4,0.05,0.15,0.1,0.25,0,0,0.394,NA
"446",446,0.1,0.2,0,0.8,0.1,0.15,0.1,0.25,0,0.69,0,NA
"447",447,0.1,0.2,0,0.7,0.1,0.15,0.1,0.25,0,0.638,0,NA
"448",448,0.1,0.2,0,0.6,0.1,0.15,0.1,0.25,0,0.569,0,NA
"449",449,0.1,0.2,0,0.5,0.1,0.15,0.1,0.25,0,0.472,0,NA
"450",450,0.1,0.2,0,0.4,0.1,0.15,0.1,0.25,0,0.333,0,NA
"451",451,0.1,0.2,0,0.8,0.15,0.15,0.1,0.25,0,0.69,0,NA
"452",452,0.1,0.2,0,0.7,0.15,0.15,0.1,0.25,0,0.638,0,NA
"453",453,0.1,0.2,0,0.6,0.15,0.15,0.1,0.25,0,0.569,0,NA
"454",454,0.1,0.2,0,0.5,0.15,0.15,0.1,0.25,0,0.472,0,NA
"455",455,0.1,0.2,0,0.4,0.15,0.15,0.1,0.25,0,0.333,0,NA
"456",456,0.1,0.2,0,0.8,0.2,0.15,0.1,0.25,0,0.69,0,NA
"457",457,0.1,0.2,0,0.7,0.2,0.15,0.1,0.25,0,0.638,0,NA
"458",458,0.1,0.2,0,0.6,0.2,0.15,0.1,0.25,0,0.569,0,NA
"459",459,0.1,0.2,0,0.5,0.2,0.15,0.1,0.25,0,0.472,0,NA
"460",460,0.1,0.2,0,0.4,0.2,0.15,0.1,0.25,0,0.333,0,NA
"461",461,0.1,0.2,0,0.8,0.05,0.2,0.1,0.25,0,0,0.719,NA
"462",462,0.1,0.2,0,0.7,0.05,0.2,0.1,0.25,0,0,0.675,NA
"463",463,0.1,0.2,0,0.6,0.05,0.2,0.1,0.25,0,0,0.614,NA
"464",464,0.1,0.2,0,0.5,0.05,0.2,0.1,0.25,0,0,0.527,NA
"465",465,0.1,0.2,0,0.4,0.05,0.2,0.1,0.25,0,0,0.394,NA
"466",466,0.1,0.2,0,0.8,0.1,0.2,0.1,0.25,0,0.674,0,NA
"467",467,0.1,0.2,0,0.7,0.1,0.2,0.1,0.25,0,0.619,0,NA
"468",468,0.1,0.2,0,0.6,0.1,0.2,0.1,0.25,0,0.546,0,NA
"469",469,0.1,0.2,0,0.5,0.1,0.2,0.1,0.25,0,0.445,0,NA
"470",470,0.1,0.2,0,0.4,0.1,0.2,0.1,0.25,0,0.307,0,NA
"471",471,0.1,0.2,0,0.8,0.15,0.2,0.1,0.25,0,0.674,0,NA
"472",472,0.1,0.2,0,0.7,0.15,0.2,0.1,0.25,0,0.619,0,NA
"473",473,0.1,0.2,0,0.6,0.15,0.2,0.1,0.25,0,0.546,0,NA
"474",474,0.1,0.2,0,0.5,0.15,0.2,0.1,0.25,0,0.445,0,NA
"475",475,0.1,0.2,0,0.4,0.15,0.2,0.1,0.25,0,0.307,0,NA
"476",476,0.1,0.2,0,0.8,0.2,0.2,0.1,0.25,0,0.674,0,NA
"477",477,0.1,0.2,0,0.7,0.2,0.2,0.1,0.25,0,0.619,0,NA
"478",478,0.1,0.2,0,0.6,0.2,0.2,0.1,0.25,0,0.546,0,NA
"479",479,0.1,0.2,0,0.5,0.2,0.2,0.1,0.25,0,0.445,0,NA
"480",480,0.1,0.2,0,0.4,0.2,0.2,0.1,0.25,0,0.307,0,NA
"481",481,0.1,0.2,0,0.8,0.05,0.05,0.15,0.25,0,0,0.719,NA
"482",482,0.1,0.2,0,0.7,0.05,0.05,0.15,0.25,0,0,0.675,NA
"483",483,0.1,0.2,0,0.6,0.05,0.05,0.15,0.25,0,0,0.614,NA
"484",484,0.1,0.2,0,0.5,0.05,0.05,0.15,0.25,0,0,0.527,NA
"485",485,0.1,0.2,0,0.4,0.05,0.05,0.15,0.25,0,0,0.394,NA
"486",486,0.1,0.2,0,0.8,0.1,0.05,0.15,0.25,0,0,0.705,NA
"487",487,0.1,0.2,0,0.7,0.1,0.05,0.15,0.25,0,0,0.657,NA
"488",488,0.1,0.2,0,0.6,0.1,0.05,0.15,0.25,0,0,0.592,NA
"489",489,0.1,0.2,0,0.5,0.1,0.05,0.15,0.25,0,0,0.499,NA
"490",490,0.1,0.2,0,0.4,0.1,0.05,0.15,0.25,0,0,0.362,NA
"491",491,0.1,0.2,0,0.8,0.15,0.05,0.15,0.25,0,0.719,0,NA
"492",492,0.1,0.2,0,0.7,0.15,0.05,0.15,0.25,0,0.675,0,NA
"493",493,0.1,0.2,0,0.6,0.15,0.05,0.15,0.25,0,0.614,0,NA
"494",494,0.1,0.2,0,0.5,0.15,0.05,0.15,0.25,0,0.527,0,NA
"495",495,0.1,0.2,0,0.4,0.15,0.05,0.15,0.25,0,0.394,0,NA
"496",496,0.1,0.2,0,0.8,0.2,0.05,0.15,0.25,0,0.719,0,NA
"497",497,0.1,0.2,0,0.7,0.2,0.05,0.15,0.25,0,0.675,0,NA
"498",498,0.1,0.2,0,0.6,0.2,0.05,0.15,0.25,0,0.614,0,NA
"499",499,0.1,0.2,0,0.5,0.2,0.05,0.15,0.25,0,0.527,0,NA
"500",500,0.1,0.2,0,0.4,0.2,0.05,0.15,0.25,0,0.394,0,NA
"501",501,0.1,0.2,0,0.8,0.05,0.1,0.15,0.25,0,0,0.719,NA
"502",502,0.1,0.2,0,0.7,0.05,0.1,0.15,0.25,0,0,0.675,NA
"503",503,0.1,0.2,0,0.6,0.05,0.1,0.15,0.25,0,0,0.614,NA
"504",504,0.1,0.2,0,0.5,0.05,0.1,0.15,0.25,0,0,0.527,NA
"505",505,0.1,0.2,0,0.4,0.05,0.1,0.15,0.25,0,0,0.394,NA
"506",506,0.1,0.2,0,0.8,0.1,0.1,0.15,0.25,0,0,0.705,NA
"507",507,0.1,0.2,0,0.7,0.1,0.1,0.15,0.25,0,0,0.657,NA
"508",508,0.1,0.2,0,0.6,0.1,0.1,0.15,0.25,0,0,0.592,NA
"509",509,0.1,0.2,0,0.5,0.1,0.1,0.15,0.25,0,0,0.499,NA
"510",510,0.1,0.2,0,0.4,0.1,0.1,0.15,0.25,0,0,0.362,NA
"511",511,0.1,0.2,0,0.8,0.15,0.1,0.15,0.25,0,0.705,0,NA
"512",512,0.1,0.2,0,0.7,0.15,0.1,0.15,0.25,0,0.657,0,NA
"513",513,0.1,0.2,0,0.6,0.15,0.1,0.15,0.25,0,0.592,0,NA
"514",514,0.1,0.2,0,0.5,0.15,0.1,0.15,0.25,0,0.499,0,NA
"515",515,0.1,0.2,0,0.4,0.15,0.1,0.15,0.25,0,0.362,0,NA
"516",516,0.1,0.2,0,0.8,0.2,0.1,0.15,0.25,0,0.705,0,NA
"517",517,0.1,0.2,0,0.7,0.2,0.1,0.15,0.25,0,0.657,0,NA
"518",518,0.1,0.2,0,0.6,0.2,0.1,0.15,0.25,0,0.592,0,NA
"519",519,0.1,0.2,0,0.5,0.2,0.1,0.15,0.25,0,0.499,0,NA
"520",520,0.1,0.2,0,0.4,0.2,0.1,0.15,0.25,0,0.362,0,NA
"521",521,0.1,0.2,0,0.8,0.05,0.15,0.15,0.25,0,0,0.719,NA
"522",522,0.1,0.2,0,0.7,0.05,0.15,0.15,0.25,0,0,0.675,NA
"523",523,0.1,0.2,0,0.6,0.05,0.15,0.15,0.25,0,0,0.614,NA
"524",524,0.1,0.2,0,0.5,0.05,0.15,0.15,0.25,0,0,0.527,NA
"525",525,0.1,0.2,0,0.4,0.05,0.15,0.15,0.25,0,0,0.394,NA
"526",526,0.1,0.2,0,0.8,0.1,0.15,0.15,0.25,0,0,0.705,NA
"527",527,0.1,0.2,0,0.7,0.1,0.15,0.15,0.25,0,0,0.657,NA
"528",528,0.1,0.2,0,0.6,0.1,0.15,0.15,0.25,0,0,0.592,NA
"529",529,0.1,0.2,0,0.5,0.1,0.15,0.15,0.25,0,0,0.499,NA
"530",530,0.1,0.2,0,0.4,0.1,0.15,0.15,0.25,0,0,0.362,NA
"531",531,0.1,0.2,0,0.8,0.15,0.15,0.15,0.25,0,0.69,0,NA
"532",532,0.1,0.2,0,0.7,0.15,0.15,0.15,0.25,0,0.638,0,NA
"533",533,0.1,0.2,0,0.6,0.15,0.15,0.15,0.25,0,0.569,0,NA
"534",534,0.1,0.2,0,0.5,0.15,0.15,0.15,0.25,0,0.472,0,NA
"535",535,0.1,0.2,0,0.4,0.15,0.15,0.15,0.25,0,0.333,0,NA
"536",536,0.1,0.2,0,0.8,0.2,0.15,0.15,0.25,0,0.69,0,NA
"537",537,0.1,0.2,0,0.7,0.2,0.15,0.15,0.25,0,0.638,0,NA
"538",538,0.1,0.2,0,0.6,0.2,0.15,0.15,0.25,0,0.569,0,NA
"539",539,0.1,0.2,0,0.5,0.2,0.15,0.15,0.25,0,0.472,0,NA
"540",540,0.1,0.2,0,0.4,0.2,0.15,0.15,0.25,0,0.333,0,NA
"541",541,0.1,0.2,0,0.8,0.05,0.2,0.15,0.25,0,0,0.719,NA
"542",542,0.1,0.2,0,0.7,0.05,0.2,0.15,0.25,0,0,0.675,NA
"543",543,0.1,0.2,0,0.6,0.05,0.2,0.15,0.25,0,0,0.614,NA
"544",544,0.1,0.2,0,0.5,0.05,0.2,0.15,0.25,0,0,0.527,NA
"545",545,0.1,0.2,0,0.4,0.05,0.2,0.15,0.25,0,0,0.394,NA
"546",546,0.1,0.2,0,0.8,0.1,0.2,0.15,0.25,0,0,0.705,NA
"547",547,0.1,0.2,0,0.7,0.1,0.2,0.15,0.25,0,0,0.657,NA
"548",548,0.1,0.2,0,0.6,0.1,0.2,0.15,0.25,0,0,0.592,NA
"549",549,0.1,0.2,0,0.5,0.1,0.2,0.15,0.25,0,0,0.499,NA
"550",550,0.1,0.2,0,0.4,0.1,0.2,0.15,0.25,0,0,0.362,NA
"551",551,0.1,0.2,0,0.8,0.15,0.2,0.15,0.25,0,0.674,0,NA
"552",552,0.1,0.2,0,0.7,0.15,0.2,0.15,0.25,0,0.619,0,NA
"553",553,0.1,0.2,0,0.6,0.15,0.2,0.15,0.25,0,0.546,0,NA
"554",554,0.1,0.2,0,0.5,0.15,0.2,0.15,0.25,0,0.445,0,NA
"555",555,0.1,0.2,0,0.4,0.15,0.2,0.15,0.25,0,0.307,0,NA
"556",556,0.1,0.2,0,0.8,0.2,0.2,0.15,0.25,0,0.674,0,NA
"557",557,0.1,0.2,0,0.7,0.2,0.2,0.15,0.25,0,0.619,0,NA
"558",558,0.1,0.2,0,0.6,0.2,0.2,0.15,0.25,0,0.546,0,NA
"559",559,0.1,0.2,0,0.5,0.2,0.2,0.15,0.25,0,0.445,0,NA
"560",560,0.1,0.2,0,0.4,0.2,0.2,0.15,0.25,0,0.307,0,NA
"561",561,0.1,0.2,0,0.8,0.05,0.05,0.2,0.25,0,0,0.719,NA
"562",562,0.1,0.2,0,0.7,0.05,0.05,0.2,0.25,0,0,0.675,NA
"563",563,0.1,0.2,0,0.6,0.05,0.05,0.2,0.25,0,0,0.614,NA
"564",564,0.1,0.2,0,0.5,0.05,0.05,0.2,0.25,0,0,0.527,NA
"565",565,0.1,0.2,0,0.4,0.05,0.05,0.2,0.25,0,0,0.394,NA
"566",566,0.1,0.2,0,0.8,0.1,0.05,0.2,0.25,0,0,0.705,NA
"567",567,0.1,0.2,0,0.7,0.1,0.05,0.2,0.25,0,0,0.657,NA
"568",568,0.1,0.2,0,0.6,0.1,0.05,0.2,0.25,0,0,0.592,NA
"569",569,0.1,0.2,0,0.5,0.1,0.05,0.2,0.25,0,0,0.499,NA
"570",570,0.1,0.2,0,0.4,0.1,0.05,0.2,0.25,0,0,0.362,NA
"571",571,0.1,0.2,0,0.8,0.15,0.05,0.2,0.25,0,0,0.69,NA
"572",572,0.1,0.2,0,0.7,0.15,0.05,0.2,0.25,0,0,0.638,NA
"573",573,0.1,0.2,0,0.6,0.15,0.05,0.2,0.25,0,0,0.569,NA
"574",574,0.1,0.2,0,0.5,0.15,0.05,0.2,0.25,0,0,0.472,NA
"575",575,0.1,0.2,0,0.4,0.15,0.05,0.2,0.25,0,0,0.333,NA
"576",576,0.1,0.2,0,0.8,0.2,0.05,0.2,0.25,0,0.719,0,NA
"577",577,0.1,0.2,0,0.7,0.2,0.05,0.2,0.25,0,0.675,0,NA
"578",578,0.1,0.2,0,0.6,0.2,0.05,0.2,0.25,0,0.614,0,NA
"579",579,0.1,0.2,0,0.5,0.2,0.05,0.2,0.25,0,0.527,0,NA
"580",580,0.1,0.2,0,0.4,0.2,0.05,0.2,0.25,0,0.394,0,NA
"581",581,0.1,0.2,0,0.8,0.05,0.1,0.2,0.25,0,0,0.719,NA
"582",582,0.1,0.2,0,0.7,0.05,0.1,0.2,0.25,0,0,0.675,NA
"583",583,0.1,0.2,0,0.6,0.05,0.1,0.2,0.25,0,0,0.614,NA
"584",584,0.1,0.2,0,0.5,0.05,0.1,0.2,0.25,0,0,0.527,NA
"585",585,0.1,0.2,0,0.4,0.05,0.1,0.2,0.25,0,0,0.394,NA
"586",586,0.1,0.2,0,0.8,0.1,0.1,0.2,0.25,0,0,0.705,NA
"587",587,0.1,0.2,0,0.7,0.1,0.1,0.2,0.25,0,0,0.657,NA
"588",588,0.1,0.2,0,0.6,0.1,0.1,0.2,0.25,0,0,0.592,NA
"589",589,0.1,0.2,0,0.5,0.1,0.1,0.2,0.25,0,0,0.499,NA
"590",590,0.1,0.2,0,0.4,0.1,0.1,0.2,0.25,0,0,0.362,NA
"591",591,0.1,0.2,0,0.8,0.15,0.1,0.2,0.25,0,0,0.69,NA
"592",592,0.1,0.2,0,0.7,0.15,0.1,0.2,0.25,0,0,0.638,NA
